Resultado da Query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emissão:30/10/2025 20:07:11,Total de registros:434,Usuário: 0 - SUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWNER,TABLE_NAME,COLUMN_NAME,DATA_TYPE,DATA_TYPE_MOD,DATA_TYPE_OWNER,DATA_LENGTH,DATA_PRECISION,DATA_SCALE,NULLABLE,COLUMN_ID,DEFAULT_LENGTH,DATA_DEFAULT,NUM_DISTINCT,LOW_VALUE,HIGH_VALUE,DENSITY,NUM_NULLS,NUM_BUCKETS,LAST_ANALYZED,SAMPLE_SIZE,CHARACTER_SET_NAME,CHAR_COL_DECL_LENGTH,GLOBAL_STATS,USER_STATS,AVG_COL_LEN,CHAR_LENGTH,CHAR_USED,V80_FMT_IMAGE,DATA_UPGRADED,HISTOGRAM,DEFAULT_ON_NULL,IDENTITY_COLUMN,EVALUATION_EDITION,UNUSABLE_BEFORE,UNUSABLE_BEGINNING,COLLATION
SATISTST,TGFPRO,REMETER,VARCHAR2,,,"1,00",,,N,92,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,MOTIVOINCEXC,VARCHAR2,,,"1,00",,,Y,93,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,ARREDPRECO,NUMBER,,,"22,00","10,00","2,00",Y,94,,,"1,00",80,80,"0,00","222,00","1,00",30/10/2025 05:26,"3.096,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,TEMCOMISSAO,VARCHAR2,,,"1,00",,,N,95,"4,00",'S',"2,00",4E,53,"0,00","0,00","2,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,COMPONOBRIG,VARCHAR2,,,"1,00",,,Y,96,,,"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,FATTOTAL,VARCHAR2,,,"1,00",,,Y,97,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,NOMETAB,VARCHAR2,,,"32,00",,,Y,98,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,32,YES,NO,"0,00","32,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,AP1RCTEGO,VARCHAR2,,,"1,00",,,N,99,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CALCULOGIRO,VARCHAR2,,,"1,00",,,N,100,"4,00",'E',"2,00",45,47,"0,00","0,00","2,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,REDBASEIRF,FLOAT,,,"22,00","126,00",,Y,101,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,ALTURA,FLOAT,,,"22,00","126,00",,Y,102,,,"1,00",C104,C104,"1,00","3.317,00","1,00",30/10/2025 05:26,"1,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,LARGURA,FLOAT,,,"22,00","126,00",,Y,103,,,"2,00",C102,C103,"0,50","3.316,00","1,00",30/10/2025 05:26,"2,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,ESPESSURA,FLOAT,,,"22,00","126,00",,Y,104,,,"1,00",C10215,C10215,"1,00","3.317,00","1,00",30/10/2025 05:26,"1,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,UNIDADE,VARCHAR2,,,"2,00",,,N,105,"5,00",'MM',"2,00",4D,4D4D,"0,00","0,00","2,00",30/10/2025 05:26,"3.318,00",CHAR_CS,2,YES,NO,"3,00","2,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CODFORMAPONTA,NUMBER,,,"22,00","5,00","0,00",Y,106,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,CODCOS,NUMBER,,,"22,00","5,00","0,00",Y,107,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,CONFCEGAPESO,VARCHAR2,,,"1,00",,,N,108,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,ORDCALCCUSTPROD,NUMBER,,,"22,00","5,00","0,00",Y,109,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,REGRAWMS,VARCHAR2,,,"1,00",,,N,110,"4,00",'O',"1,00",4F,4F,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,GRUPOPIS,VARCHAR2,,,"30,00",,,N,111,"8,00",'TODOS',"1,00",544F444F53,544F444F53,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,30,YES,NO,"6,00","30,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,GRUPOCOFINS,VARCHAR2,,,"30,00",,,N,112,"8,00",'TODOS',"1,00",544F444F53,544F444F53,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,30,YES,NO,"6,00","30,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,GRUPOCSSL,VARCHAR2,,,"30,00",,,N,113,"8,00",'TODOS',"1,00",544F444F53,544F444F53,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,30,YES,NO,"6,00","30,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CSTIPIENT,NUMBER,,,"22,00","5,00","0,00",Y,114,,,"3,00",3E6466,C132,"0,00","2.064,00","3,00",30/10/2025 05:26,"1.254,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,CSTIPISAI,NUMBER,,,"22,00","5,00","0,00",Y,115,,,"4,00",3E6466,C164,"0,00","2.066,00","4,00",30/10/2025 05:26,"1.252,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,STATUSINCEXC,VARCHAR2,,,"1,00",,,Y,116,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,UTILIZAWMS,VARCHAR2,,,"1,00",,,N,117,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,BALANCA,VARCHAR2,,,"1,00",,,N,118,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CODPAIS,NUMBER,,,"22,00","5,00","0,00",Y,119,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,RENDIMENTO,VARCHAR2,,,"50,00",,,Y,120,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,50,YES,NO,"0,00","50,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,OBSETIQUETA,VARCHAR2,,,"300,00",,,Y,121,,,"7,00",4D49535455524120313A203230204D494E0A4D49535455544120323A203330204D494E0A4D49535455524120333A203230204D494E,564552494649434152204F20475255504F202820434F4E53554D4F2C20454D42414C4147454D204F55204D4154C9524941205052494D41202920434F4E464952,"0,02","3.294,00","7,00",30/10/2025 05:26,"24,00",CHAR_CS,300,YES,NO,"2,00","300,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CODANP,NUMBER,,,"22,00","10,00","0,00",Y,122,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,CODAUTCODIF,VARCHAR2,,,"21,00",,,Y,123,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,21,YES,NO,"0,00","21,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CODPRODAGRUPAPT,NUMBER,,,"22,00","10,00","0,00",Y,124,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,CODPRODAGRUPAPTENC,NUMBER,,,"22,00","10,00","0,00",Y,125,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,CULTURA,VARCHAR2,,,"80,00",,,Y,126,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,80,YES,NO,"0,00","80,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CIENTIFICO,VARCHAR2,,,"80,00",,,Y,127,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,80,YES,NO,"0,00","80,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CLASSEAGT,NUMBER,,,"22,00","10,00","0,00",Y,128,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,GRUPOQUIMICO,NUMBER,,,"22,00","10,00","0,00",Y,129,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,CLASSETOX,NUMBER,,,"22,00","10,00","0,00",Y,130,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,PRINCATIVO,NUMBER,,,"22,00","10,00","0,00",Y,131,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,FORMULACAO,VARCHAR2,,,"180,00",,,Y,132,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,180,YES,NO,"0,00","180,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CONCENTRACAO,VARCHAR2,,,"30,00",,,Y,133,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,30,YES,NO,"0,00","30,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,MODOAPLIC,VARCHAR2,,,"240,00",,,Y,134,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,240,YES,NO,"0,00","240,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,EPOCAAPLIC,VARCHAR2,,,"120,00",,,Y,135,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,120,YES,NO,"0,00","120,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,MANEJOINT,VARCHAR2,,,"120,00",,,Y,136,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,120,YES,NO,"0,00","120,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,DOSAGEM,FLOAT,,,"22,00","126,00",,Y,137,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,VOLDOSAGEM,VARCHAR2,,,"2,00",,,Y,138,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,DOSAGEMPOR,FLOAT,,,"22,00","126,00",,Y,139,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,VOLDOSAGEMPOR,VARCHAR2,,,"2,00",,,Y,140,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,RENDIMENTOPR,VARCHAR2,,,"15,00",,,Y,141,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,15,YES,NO,"0,00","15,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,RECEITUARIO,VARCHAR2,,,"1,00",,,Y,142,"3,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,EXIGEBENEFIC,VARCHAR2,,,"1,00",,,Y,143,"3,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,TIPOCLASSEAGT,VARCHAR2,,,"1,00",,,Y,144,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,TIPOGRUPOQUIMICO,VARCHAR2,,,"1,00",,,Y,145,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,TIPOPRINCATIVO,VARCHAR2,,,"1,00",,,Y,146,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,TIPOCLASSETOX,VARCHAR2,,,"1,00",,,Y,147,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,GRUPOTRANSG,NUMBER,,,"22,00","10,00","0,00",Y,148,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,GERAPLAPROD,VARCHAR2,,,"1,00",,,N,149,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,APLICACAO,NUMBER,,,"22,00","10,00","0,00",Y,150,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,INTERVALO,NUMBER,,,"22,00","10,00","0,00",Y,151,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,CARENCIA,NUMBER,,,"22,00","10,00","0,00",Y,152,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,RENDIMENTOHA,FLOAT,,,"22,00","126,00",,Y,153,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,PRODUTONFE,NUMBER,,,"22,00","5,00","0,00",N,154,"2,00",0,"1,00",80,80,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,TIPGTINNFE,NUMBER,,,"22,00","5,00","0,00",N,155,"2,00",2,"2,00",80,C103,"0,00","0,00","2,00",30/10/2025 05:26,"3.318,00",,,YES,NO,"3,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,NCM,VARCHAR2,,,"10,00",,,Y,156,,,"1.016,00",3030303030303030,3939393939393939,"0,00","469,00","254,00",30/10/2025 05:26,"2.849,00",CHAR_CS,10,YES,NO,"8,00","10,00",B,NO,YES,HEIGHT BALANCED,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CODVOLPLAN,VARCHAR2,,,"2,00",,,Y,157,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,DESCMAXFLEX,FLOAT,,,"22,00","126,00",,Y,158,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,ACRESCMAX,FLOAT,,,"22,00","126,00",,Y,159,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,FLEX,VARCHAR2,,,"1,00",,,N,160,"4,00",'S',"1,00",53,53,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,NUMITEMREA,NUMBER,,,"22,00","10,00","0,00",Y,161,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,IMPRIMIR,VARCHAR2,,,"1,00",,,N,162,"4,00",'0',"1,00",30,30,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CONFIRMAIMP,VARCHAR2,,,"1,00",,,N,163,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,APURAPRODEPE,VARCHAR2,,,"2,00",,,Y,164,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,INDESPPRODEPE,VARCHAR2,,,"2,00",,,Y,165,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,QTDNFLAUDOSINT,NUMBER,,,"22,00","10,00","0,00",N,166,"2,00",0,"1,00",80,80,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,CODTRIBMUNISS,VARCHAR2,,,"20,00",,,Y,167,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,20,YES,NO,"0,00","20,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,TIPCONTESTWMS,VARCHAR2,,,"1,00",,,N,168,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,LISTALPM,VARCHAR2,,,"1,00",,,N,169,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,ONEROSO,VARCHAR2,,,"1,00",,,N,170,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,REFMERCMED,VARCHAR2,,,"1,00",,,N,171,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,TERMOLABIL,VARCHAR2,,,"1,00",,,N,172,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,TEMPMINIMA,FLOAT,,,"22,00","126,00",,Y,173,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,TEMPMAXIMA,FLOAT,,,"22,00","126,00",,Y,174,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,CONTROLADO,VARCHAR2,,,"1,00",,,N,175,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,IDENPORTARIA,VARCHAR2,,,"30,00",,,Y,176,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,30,YES,NO,"0,00","30,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,IDENOTC,VARCHAR2,,,"30,00",,,Y,177,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,30,YES,NO,"0,00","30,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,IDENCORRELATO,VARCHAR2,,,"1,00",,,N,178,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,IDENCOSME,VARCHAR2,,,"1,00",,,N,179,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,PRODFALTA,VARCHAR2,,,"1,00",,,N,180,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CODFAB,NUMBER,,,"22,00","10,00","0,00",Y,181,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,STATUSMED,NUMBER,,,"22,00","10,00","0,00",N,182,"2,00",0,"1,00",80,80,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,CODCPR,NUMBER,,,"22,00","10,00","0,00",Y,183,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,SEQSPR,NUMBER,,,"22,00","5,00","0,00",Y,184,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,SEQSCA,NUMBER,,,"22,00","5,00","0,00",Y,185,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,SEQSTE,NUMBER,,,"22,00","5,00","0,00",Y,186,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,CODCAT,NUMBER,,,"22,00","10,00","0,00",Y,187,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,CODTER,NUMBER,,,"22,00","10,00","0,00",Y,188,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
